decay,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA
0.0311,651,825,16.571902173913042,31.992877780545268,15.208333333333334,21.16
0.0311,420,863,14.443211233211233,31.190477238841414,7.25,22.076923076923077
0.0311,585,852,18.248951735013115,30.72813687180132,12.791666666666666,21.846153846153847
0.0311,438,799,13.756437280040222,30.007331447696906,8.05,21.125
0.0521,612,834,18.700970249013643,30.7591096226485,14.818181818181818,21.6
0.0521,624,850,15.962431722689079,29.811701926678886,15.043478260869565,21.5
0.0521,453,864,10.386616161616162,31.484440680007026,7.565217391304348,22.115384615384617
0.0521,326,828,17.641666666666666,33.041315349281774,3.0,21.04
0.0521,533,849,16.96206634095179,34.57211635353116,10.869565217391305,21.576923076923077
0.0521,565,884,19.487796218487397,31.494695133052325,12.434782608695652,22.5
0.0521,486,852,15.00468253968254,32.188382749797285,9.173913043478262,21.73076923076923
0.0521,372,843,32.634694749694745,30.691974833820677,5.866666666666666,21.384615384615383
0.0521,573,827,18.12956996220154,32.65962239670404,13.952380952380953,21.36
0.0521,495,821,13.004427595280537,31.985074968553892,10.7,21.44
0.0521,420,824,24.0556746031746,31.734373546249817,6.5,21.12
0.0521,419,836,12.401677276971395,31.56041452861362,7.526315789473684,21.76
0.0521,377,805,23.382023809523808,31.90667025928061,5.368421052631579,20.076923076923077
0.0521,590,866,15.256762991910051,31.48393424953492,12.833333333333334,23.12
0.0521,695,814,17.62257824212967,32.09474525420266,16.6,21.125
0.0521,624,828,16.32522827172827,31.313098685116586,15.227272727272727,21.24
0.0521,485,835,18.46829442265083,32.93379881692382,10.3,20.884615384615383
0.0521,429,787,25.899166666666666,29.389196070216947,6.7272727272727275,19.26923076923077
0.0521,677,818,12.634903752267032,31.46936348584929,17.08695652173913,20.84
0.0521,418,836,18.790793650793653,30.62203511542221,7.473684210526316,21.92
0.0732,628,895,21.970060633347618,31.733178503488478,15.818181818181818,23.26923076923077
0.0732,444,851,11.608670634920635,32.213432575294426,8.15,21.46153846153846
0.0732,341,811,12.828055555555556,31.566823620671073,4.4,20.88
0.0732,456,838,17.41745421245421,32.886581568494606,8.333333333333334,21.26923076923077
0.0732,409,831,24.37134199134199,31.749246182008598,6.142857142857143,21.68
0.0732,559,847,13.244947079490558,31.456641480397757,13.85,21.384615384615383
0.0732,421,840,15.159029304029303,32.4438415675133,7.105263157894737,20.666666666666668
0.0732,352,881,17.49007575757576,32.36463886538597,5.142857142857143,22.846153846153847
0.0732,617,792,17.863701298701297,34.775946706134114,15.136363636363637,20.2
0.0732,431,862,10.565600575894694,31.639480329533257,7.238095238095238,23.2
0.0732,358,853,23.844047619047622,31.108648288341385,4.157894736842105,22.48
0.0732,678,836,10.904844921718094,31.72562376687042,17.08695652173913,21.8
0.0732,414,782,28.990439560439558,32.127807527721316,6.7,19.48
0.0732,448,785,19.394861111111112,31.527691666389877,9.0,20.2
0.0732,643,793,17.60360302465566,32.648301788655274,15.125,19.576923076923077
0.0732,622,884,20.755534490019784,31.592845238620583,14.125,23.44
0.0732,365,784,19.12904761904762,31.315551049252388,4.9411764705882355,19.23076923076923
0.0732,728,799,14.501361521032573,30.808667875021825,18.375,20.0
0.0732,390,843,22.41698412698413,30.814720620510094,6.875,21.192307692307693
0.0732,653,824,23.27223719938078,31.461100191100194,15.333333333333334,21.2
0.0942,522,851,21.338351588735218,32.76017376128103,10.909090909090908,21.615384615384617
0.0942,526,847,18.354156533112015,31.511349728487886,10.869565217391305,21.423076923076923
0.0942,539,855,17.434322482627977,30.412968954248367,11.347826086956522,21.73076923076923
0.0942,536,839,15.524082258321389,32.520427236712436,12.333333333333334,21.076923076923077
0.0942,439,819,10.15669719169719,31.169411537633408,7.8,22.125
0.0942,427,866,22.95052503052503,32.518421845059635,8.166666666666666,22.192307692307693
0.0942,607,879,19.90406954887218,31.206177478720956,14.217391304347826,22.846153846153847
0.0942,499,817,20.2372653433523,32.38013137872919,9.681818181818182,19.96153846153846
0.0942,560,774,18.097621758380775,30.08455874771598,12.217391304347826,19.68
0.0942,485,845,13.512413321972147,32.487846689448006,10.25,21.46153846153846
0.0942,624,810,19.0727635162252,32.43360352311965,14.91304347826087,21.04
0.0942,714,857,13.411103198911041,31.99443792618704,17.04,22.68
0.0942,442,812,12.409809459546302,32.268123977156236,8.421052631578947,20.92
0.0942,417,805,30.324642857142855,30.826251095243947,7.368421052631579,20.88
0.0942,537,849,15.75692843077945,32.0941910974209,12.095238095238095,22.04
0.0942,585,834,21.453468702083654,32.0412452814987,13.0,21.6
0.0942,604,842,15.842677560029509,33.37853344277305,13.458333333333334,21.115384615384617
0.0942,363,818,18.06826923076923,30.932127340812137,6.0,21.4
0.0942,369,873,17.351976911976912,30.849212024690285,5.294117647058823,23.0
0.0942,368,812,16.773492063492064,34.73676471104691,4.7894736842105265,20.23076923076923
0.1153,413,845,9.026567876567878,31.616657453170614,7.555555555555555,22.833333333333332
0.1153,539,803,15.939807369101487,31.852661790750027,11.681818181818182,21.166666666666668
0.1153,634,849,22.053137640741994,31.471794900991462,15.347826086956522,22.64
0.1153,428,843,11.873844303844304,30.636786861679134,7.142857142857143,21.73076923076923
0.1153,679,806,11.586463872149357,32.81046041499167,16.5,20.52
0.1153,389,840,34.87931096681096,32.03916944166944,5.7368421052631575,21.26923076923077
0.1153,385,824,17.972738095238093,30.679154071621497,5.4,21.24
0.1153,563,848,15.000363862292176,31.813410040961674,11.916666666666666,21.5
0.1153,493,853,21.047677638913335,32.40127130841599,9.772727272727273,21.76923076923077
0.1153,432,828,9.701262626262627,31.408260563739343,8.105263157894736,20.923076923076923
0.1153,554,845,17.62230063795853,31.210404549001034,11.541666666666666,22.04
0.1153,397,842,28.06424242424243,32.027434573786664,6.2105263157894735,21.307692307692307
0.1153,464,848,10.299970584970584,31.164385796740667,9.894736842105264,22.32
0.1153,741,858,13.660480598890569,31.98567344617748,18.833333333333332,22.56
0.1153,511,854,21.453927828707243,32.808086219336225,11.55,21.53846153846154
0.1153,372,827,20.7389898989899,32.67406758862552,5.0,20.692307692307693
0.1153,432,806,10.604505702415919,33.45189406426906,8.722222222222221,20.36
0.1153,515,857,18.262816017316016,32.347884236304445,10.818181818181818,21.846153846153847
0.1153,446,854,10.5652348142054,30.982942989828825,8.0,21.96153846153846
0.1153,415,836,13.78875350140056,32.30370820496327,7.722222222222222,21.115384615384617
0.1363,856,807,15.816337442369479,30.595484575668927,22.76,20.72
0.1363,619,828,17.553916742664473,30.936471646978077,14.166666666666666,21.6
0.1363,355,825,17.883257575757575,31.340693845796146,4.866666666666666,21.44
0.1363,401,822,31.119559884559884,31.930670870811912,6.15,20.807692307692307
0.1363,422,854,12.999633378317588,29.780821586151273,8.0,22.6
0.1363,505,795,13.401568914956012,32.5441676243688,10.136363636363637,19.73076923076923
0.1363,518,881,14.86462012987013,31.3335083055689,11.428571428571429,22.73076923076923
0.1363,616,821,15.567354539491243,30.591609345288976,14.652173913043478,21.12
0.1363,422,834,15.087082784365393,31.637847044421527,7.25,21.23076923076923
0.1363,404,843,14.666785714285714,32.667672513492946,7.294117647058823,22.16
0.1363,660,813,16.502887780478655,31.82341166177373,15.708333333333334,21.2
0.1363,704,832,12.419244884662083,32.229356260654946,17.416666666666668,22.166666666666668
0.1363,433,784,8.888251879699249,32.447074387535864,8.38888888888889,20.0
0.1363,629,879,22.100163938931203,31.116452202767995,14.166666666666666,22.884615384615383
0.1363,627,824,19.833549705082213,32.05586016434912,14.375,22.291666666666668
0.1363,329,811,14.80952380952381,31.46913438987577,3.176470588235294,20.88
0.1363,448,862,9.723063725490196,32.93690053531102,8.55,21.76923076923077
0.1363,405,861,26.787182539682544,30.946785523086543,6.25,22.72
0.1363,610,847,15.404883482530542,32.952257206301326,14.173913043478262,21.615384615384617
0.1363,342,819,25.48472222222222,31.93363335452698,3.8666666666666667,21.0
0.1574,416,850,24.876341991341988,32.27283953365475,5.956521739130435,21.73076923076923
0.1574,436,824,12.29281746031746,32.67363509445206,7.619047619047619,20.884615384615383
0.1574,563,835,15.076918995446453,31.469598044465926,12.347826086956522,21.23076923076923
0.1574,681,824,19.023333295903065,31.453081722793023,16.08,21.56
0.1574,383,863,34.971111111111114,32.806564908964035,4.409090909090909,23.625
0.1574,385,831,21.591928626928627,32.32457209457209,5.3,22.416666666666668
0.1574,469,839,16.10177503052503,30.865933969113076,9.45,20.923076923076923
0.1574,435,881,10.55141996891997,33.06768444816832,7.0,22.576923076923077
0.1574,607,821,16.7428967294602,32.00168233292866,13.5,20.653846153846153
0.1574,362,862,22.129908008658013,30.734470126565792,6.666666666666667,22.96
0.1574,700,835,15.609154252279598,31.853070383501255,18.17391304347826,21.23076923076923
0.1574,579,792,23.73320871938519,29.636222023757348,12.416666666666666,20.2
0.1574,465,874,10.065,31.370068387627395,8.80952380952381,22.76
0.1574,530,830,15.689461088618984,32.78775676645581,11.181818181818182,20.96153846153846
0.1574,692,856,14.103063271758824,32.7201063165684,16.916666666666668,22.32
0.1574,440,833,10.402798840048838,31.473757161541336,8.210526315789474,21.0
0.1574,464,786,16.80750844442795,31.767037355118,8.714285714285714,19.88
0.1574,542,829,19.60785268819015,31.24720107349264,11.590909090909092,20.46153846153846
0.1574,477,848,12.67007215007215,31.811921441588954,9.380952380952381,21.53846153846154
0.1574,441,812,10.802658730158731,30.567827987868906,8.25,20.64
0.1784,615,883,19.388598754459927,30.98164434407741,15.090909090909092,23.48
0.1784,338,818,13.879444444444445,32.646997593909354,5.0,20.88
0.1784,451,833,11.24999947421,30.910685073448235,9.105263157894736,20.615384615384617
0.1784,349,853,14.31805194805195,31.427085742841836,6.166666666666667,21.846153846153847
0.1784,405,863,24.481132119514474,32.56124972728421,6.15,22.76
0.1784,512,819,14.009897019732932,30.82796565738671,11.4,21.12
0.1784,705,822,21.122533273915625,32.10088319045583,17.5,20.76923076923077
0.1784,641,774,22.35546606621346,31.891544089033726,14.6,19.16
0.1784,644,823,21.126869313314323,33.88459722334075,15.166666666666666,21.0
0.1784,432,842,20.822453102453103,32.8444231255349,7.142857142857143,21.192307692307693
0.1784,456,835,9.168039738039738,32.40516125600984,8.476190476190476,21.346153846153847
0.1784,642,847,20.128520162049576,32.17483873200443,15.652173913043478,21.46153846153846
0.1784,455,839,14.038850952968598,31.5915970195382,8.090909090909092,22.12
0.1784,453,820,14.185657675657675,31.350158128527575,8.45,20.307692307692307
0.1784,566,851,16.1976685520362,32.23470336698085,11.916666666666666,21.73076923076923
0.1784,627,799,20.29576642756316,31.777679166610625,16.19047619047619,19.884615384615383
0.1784,389,819,23.601612554112556,30.037186169529683,6.352941176470588,21.48
0.1784,731,828,13.478621276649022,32.994787181629285,18.791666666666668,20.846153846153847
0.1784,406,799,18.074404761904763,33.02597051097051,5.9523809523809526,19.807692307692307
0.1784,481,802,28.252205253896427,32.669297583181844,9.666666666666666,20.32
0.1995,579,817,23.179769181518143,32.006004672698225,12.608695652173912,21.791666666666668
0.1995,439,822,10.481668192918194,30.787556810803522,8.368421052631579,20.53846153846154
0.1995,426,828,10.199469696969697,32.23598339832211,7.3,21.52
0.1995,403,789,11.904166666666665,29.924270924532845,7.8125,20.75
0.1995,567,797,21.956228960081365,31.93722907187863,12.304347826086957,19.96
0.1995,498,814,16.014460188933874,32.186488057176874,11.1,20.46153846153846
0.1995,894,826,16.43794812701387,31.426641828162722,24.48,20.73076923076923
0.1995,437,861,8.9580418807199,31.839961498833844,8.421052631578947,22.307692307692307
0.1995,360,843,15.426358225108226,31.457139108968512,5.785714285714286,21.307692307692307
0.1995,549,825,18.27182781638528,30.749361991936365,11.608695652173912,22.166666666666668
0.1995,524,824,21.81599147369658,31.2040004927322,10.434782608695652,21.4
0.1995,557,821,14.802890109890111,31.633430753473412,12.590909090909092,21.28
0.1995,404,828,14.14849358974359,32.92839370641458,7.470588235294118,21.36
0.1995,550,858,18.355513436488934,31.146253223545422,11.869565217391305,21.653846153846153
0.1995,561,837,16.081403845582336,31.858378442291958,12.434782608695652,22.24
0.1995,558,870,17.33182538952276,30.9110101010101,11.416666666666666,22.53846153846154
0.1995,456,848,11.141185143359056,31.467060436090303,8.65,22.44
0.1995,371,844,18.970873015873018,32.05202225823033,5.764705882352941,21.423076923076923
0.1995,733,837,12.529420857464336,32.66585941982543,18.916666666666668,22.75
0.1995,370,845,19.17450937950938,34.07874933036258,5.8125,22.2
0.2205,573,839,22.828525621676448,31.340565874551345,12.826086956521738,21.03846153846154
0.2205,488,845,25.36763871330805,33.31702461260535,9.857142857142858,22.0
0.2205,549,859,16.99998769204651,30.904030476333407,11.608695652173912,22.72
0.2205,345,845,21.800638528138528,31.31906539287916,5.583333333333333,22.12
0.2205,488,827,21.601438822615293,32.575289727023645,9.363636363636363,21.916666666666668
0.2205,389,855,19.724206349206348,31.175564269434254,5.476190476190476,21.653846153846153
0.2205,496,840,22.94411770290253,31.704329641934294,9.954545454545455,21.307692307692307
0.2205,393,851,26.126666666666665,31.81249478059475,5.2272727272727275,21.576923076923077
0.2205,340,820,15.082539682539684,32.57467390591254,4.571428571428571,21.16
0.2205,534,814,15.097397208266775,31.357391027762837,12.6,20.8
0.2205,516,848,17.19045379907449,31.027918229693164,10.217391304347826,21.076923076923077
0.2205,396,799,24.92838827838828,32.093424202679955,5.894736842105263,20.6
0.2205,471,801,16.49284289154258,31.203498073716293,9.7,21.333333333333332
0.2205,425,794,11.474823444529326,30.855317536728002,6.818181818181818,20.12
0.2205,519,831,19.752673350041768,32.026798047030425,11.380952380952381,20.96153846153846
0.2205,443,823,10.341796536796537,31.94958301804338,7.571428571428571,21.44
0.2205,407,837,24.324855699855696,32.01063435439715,6.5,21.88
0.2205,558,840,18.762662218041005,30.88311150697288,12.409090909090908,21.423076923076923
0.2205,365,822,23.282777777777778,30.72405450675381,7.166666666666667,21.6
0.2205,325,811,27.34785714285714,33.49134859486059,4.25,20.23076923076923
0.2416,358,886,20.528535353535354,30.875392978457405,4.647058823529412,23.0
0.2416,486,860,11.488672360248447,30.768173801772946,9.409090909090908,22.52
0.2416,438,853,23.2157683982684,31.425019372067464,6.826086956521739,22.4
0.2416,381,854,20.32860028860029,32.25066579481634,6.4375,22.8
0.2416,857,847,11.848415126145351,31.936484388901683,22.23076923076923,21.73076923076923
0.2416,400,821,12.908154761904763,30.338348095375487,7.5625,21.04
0.2416,414,812,18.89944444444445,29.96817063377652,6.333333333333333,19.884615384615383
0.2416,443,834,11.040309252151356,32.729752543122515,8.05,21.72
0.2416,418,832,28.207976190476188,32.630944408400296,5.583333333333333,21.84
0.2416,468,855,22.102596908939017,31.925867571331178,9.0,21.96153846153846
0.2416,576,777,14.825891059095516,30.540158941434093,14.142857142857142,19.92
0.2416,640,871,20.963090948090947,32.007541373672574,14.875,21.62962962962963
0.2416,349,846,15.68379120879121,31.27634894780233,6.166666666666667,22.24
0.2416,539,819,15.503918856341457,33.45396849779272,10.869565217391305,20.615384615384617
0.2416,543,856,23.242494824016564,31.67829204462463,11.681818181818182,22.56
0.2416,723,812,14.205959609313542,31.591707655630636,18.416666666666668,20.68
0.2416,413,841,9.536995898838004,33.28973777492318,7.666666666666667,22.08
0.2416,362,858,19.414166666666667,31.947650435433918,5.0588235294117645,22.72
0.2416,522,828,20.944296536796536,31.24692202734949,11.666666666666666,21.52
0.2416,400,823,33.76464285714286,30.920111138791537,5.9523809523809526,21.24
0.2626,695,821,13.595775051075417,33.323587141677294,17.208333333333332,20.76923076923077
0.2626,421,863,18.852723665223664,32.4165287346416,7.2631578947368425,22.56
0.2626,477,820,16.129139194139192,31.84532856326009,9.428571428571429,20.76923076923077
0.2626,430,821,10.035039682539681,34.278226900593424,7.45,21.52
0.2626,420,808,12.096554834054835,31.20304663509259,7.0,20.23076923076923
0.2626,428,849,19.686981792717084,32.468491378705984,8.0,21.576923076923077
0.2626,431,808,10.467728937728939,32.92062026328054,8.555555555555555,20.6
0.2626,390,881,17.199166666666667,32.548612890856475,5.842105263157895,22.73076923076923
0.2626,363,854,21.574365079365077,31.445163499970498,6.285714285714286,22.56
0.2626,527,813,21.335365769496207,32.03979134127663,11.272727272727273,20.8
0.2626,474,831,15.412258297258296,32.04681697745902,8.521739130434783,21.307692307692307
0.2626,368,830,36.12746031746032,31.213816378745484,4.6,21.6
0.2626,489,819,10.719491978609625,31.460144901575973,8.826086956521738,21.16
0.2626,566,804,19.325883091995625,33.04584904015771,11.28,20.92
0.2626,648,816,19.71823591658886,30.620401409343174,14.875,20.346153846153847
0.2626,376,818,18.50698412698413,30.78267158773436,5.611111111111111,20.692307692307693
0.2626,412,855,14.68785689714482,31.524385073330638,6.476190476190476,22.68
0.2626,404,800,30.760277777777777,31.325320100591835,5.904761904761905,20.28
0.2626,613,841,15.984861801312025,32.6792191944332,14.434782608695652,21.384615384615383
0.2626,434,833,10.828043258770814,32.64202698101499,9.75,21.6
0.2837,720,873,13.586503094606542,31.68525204125415,18.0,23.24
0.2837,448,837,14.432133699633699,31.925728549259208,8.68421052631579,21.6
0.2837,419,825,14.12285087719298,32.67327220882333,7.368421052631579,20.692307692307693
0.2837,604,861,17.95328704628705,30.252618510122964,13.166666666666666,22.92
0.2837,525,826,20.870464215735957,31.41597493187167,11.045454545454545,21.56
0.2837,494,838,23.98630158730159,31.40076118326118,9.0,21.384615384615383
0.2837,548,844,13.993003153709036,31.28962937973654,11.652173913043478,21.423076923076923
0.2837,450,780,9.742950310559007,34.74327335399916,8.842105263157896,19.6
0.2837,456,828,19.392483317336257,32.51808812672868,8.9,21.0
0.2837,532,821,14.463168805919437,31.256958294586394,11.904761904761905,21.04
0.2837,450,805,12.748850732600733,32.121726711912856,8.45,19.884615384615383
0.2837,386,872,27.53212121212121,31.32969710536068,6.166666666666667,22.46153846153846
0.2837,592,847,19.782027251071366,32.240421514109826,13.434782608695652,21.576923076923077
0.2837,402,839,29.568333333333335,31.52183673170229,6.833333333333333,21.96
0.2837,440,882,9.16798423798424,31.249804163250484,8.1,22.846153846153847
0.2837,541,801,17.20002923976608,30.712711327603536,12.285714285714286,20.08
0.2837,377,816,15.5996891996892,31.485303489173003,5.823529411764706,21.2
0.2837,358,893,19.470396825396826,31.202705099995814,4.882352941176471,23.384615384615383
0.2837,702,829,12.383248002997918,30.960832936565026,17.541666666666668,20.76923076923077
0.2837,540,840,17.841227106227105,31.696919782658142,11.478260869565217,21.03846153846154
0.3047,572,813,20.829902882205513,32.235108667864225,12.565217391304348,20.307692307692307
0.3047,449,867,13.775666416916417,30.86694620864937,8.380952380952381,22.307692307692307
0.3047,358,871,16.634808802308804,33.250981136251,5.066666666666666,22.384615384615383
0.3047,688,817,13.675113125069966,33.12870296574023,16.36,21.36
0.3047,581,824,19.48433130523923,33.56674739856417,12.625,20.692307692307693
0.3047,351,853,20.230662393162394,31.10836803108605,6.25,22.0
0.3047,891,843,14.085772542756938,32.15121581538598,24.583333333333332,21.576923076923077
0.3047,338,826,24.271944444444443,30.937245903452425,6.3,20.807692307692307
0.3047,530,831,18.714981080466373,31.330112751723014,12.6,21.153846153846153
0.3047,653,853,17.869497772758642,33.144459047281764,15.5,22.36
0.3047,790,805,25.863983942221193,31.497225205691613,20.0,20.6
0.3047,391,868,22.41125541125541,32.28271794861126,5.136363636363637,22.615384615384617
0.3047,449,803,17.116004025214554,30.845226322413026,7.478260869565218,20.52
0.3047,355,829,17.279166666666665,32.21638666732202,6.333333333333333,20.653846153846153
0.3047,368,859,18.69,31.51404828152397,5.352941176470588,21.73076923076923
0.3047,869,803,15.802206879912069,31.143250603112058,23.12,20.48
0.3047,603,825,20.823657265048865,31.99988633248882,13.869565217391305,21.6
0.3047,512,804,17.41047770811564,30.509810831178278,10.304347826086957,20.28
0.3047,538,833,18.863945493865405,30.064880229275115,11.727272727272727,21.68
0.3047,419,831,10.378163992869876,32.06438073124774,8.0,21.24
0.3258,486,836,22.26523629148629,31.82916980728117,8.782608695652174,21.4
0.3258,416,852,11.970779220779221,31.41309819031589,7.368421052631579,21.307692307692307
0.3258,370,833,20.255714285714284,30.92719580835321,5.875,21.03846153846154
0.3258,901,840,16.94842141374726,30.68773604982934,24.64,21.5
0.3258,417,850,18.806785714285716,32.80823221100447,5.625,22.6
0.3258,373,830,20.275016095016095,31.607000061773164,5.823529411764706,20.76923076923077
0.3258,554,821,22.203622428769485,34.17249561686292,11.5,20.53846153846154
0.3258,557,860,16.906037341743225,31.300336470898532,12.714285714285714,22.26923076923077
0.3258,600,835,17.493147893772893,32.453610777708334,12.8,22.0
0.3258,751,852,15.390158497582178,33.41089356346402,19.416666666666668,21.73076923076923
0.3258,700,826,13.426187547145588,31.24963762508354,16.84,20.846153846153847
0.3258,642,832,16.560258941141292,33.153589495367385,14.916666666666666,21.68
0.3258,415,853,16.08054653679654,31.490043906745132,7.5,21.76923076923077
0.3258,607,816,21.234824548309124,29.794215350347447,14.130434782608695,21.916666666666668
0.3258,382,848,22.291431901431903,32.462482375351165,6.0,22.28
0.3258,457,827,11.960833333333333,32.467459654184935,9.31578947368421,21.68
0.3258,357,819,23.133690476190473,31.517217844369174,5.5,20.96
0.3258,441,814,25.693696581196583,31.292402943633597,7.904761904761905,21.04
0.3258,535,837,16.40489187712872,32.99429911573934,11.227272727272727,21.23076923076923
0.3258,544,830,15.98181024642712,30.384832139830404,11.954545454545455,20.11111111111111
0.3468,445,872,15.177000287294405,30.74988674909728,8.047619047619047,23.12
0.3468,455,809,12.381547779705675,32.354977022977025,9.0,20.76
0.3468,448,850,22.554491341991344,31.033160612795154,7.304347826086956,22.32
0.3468,422,872,14.895128205128206,30.32008671774301,7.3,22.653846153846153
0.3468,651,843,18.587644107879033,31.522135069022976,16.0,21.692307692307693
0.3468,459,790,12.778573256808553,32.35039239681343,8.9,19.84
0.3468,622,827,19.7655521648664,31.04461145743799,13.92,20.5
0.3468,423,819,10.7234649122807,31.34996556934478,6.809523809523809,20.384615384615383
0.3468,621,784,16.283825125545317,32.62753703749121,14.291666666666666,20.541666666666668
0.3468,527,838,15.457044879012841,30.205269949825514,11.272727272727273,21.03846153846154
0.3468,402,830,16.48479395604395,31.035407604862712,7.6875,21.0
0.3468,405,797,10.795425685425686,32.63934795178014,6.35,20.48
0.3468,353,818,25.65458152958153,31.422481372076664,5.923076923076923,20.807692307692307
0.3468,449,815,17.929861103808474,33.01935520272411,8.75,20.26923076923077
0.3468,537,831,15.885135422619438,31.628692734546394,11.173913043478262,20.96153846153846
0.3468,382,825,16.478608058608057,31.738208404020668,5.882352941176471,20.96153846153846
0.3468,415,793,9.569391140895718,31.12396283464714,8.5,20.16
0.3468,480,838,22.901735377195905,31.462100836919937,10.421052631578947,22.958333333333332
0.3468,536,850,18.071826298701303,32.442994201106,11.5,22.16
0.3468,688,814,16.826678333276632,32.04320686560392,16.04,21.16
0.3679,561,850,14.927081807081805,31.75118706474685,11.708333333333334,21.46153846153846
0.3679,688,824,11.186802345209598,30.423774946088855,17.608695652173914,20.384615384615383
0.3679,478,868,19.485675296925297,32.83651707889139,9.045454545454545,23.52
0.3679,455,815,10.531943013127222,32.795038323505416,9.263157894736842,20.384615384615383
0.3679,473,835,16.73369047619048,31.25431043801696,9.285714285714286,22.541666666666668
0.3679,506,847,17.041604403164776,32.65508575610238,10.227272727272727,22.4
0.3679,388,859,12.373290043290043,31.649504597717133,6.764705882352941,22.076923076923077
0.3679,555,826,17.32168650793651,30.921233677755417,12.409090909090908,20.384615384615383
0.3679,610,830,16.356178489602403,30.454810376651047,14.043478260869565,20.346153846153847
0.3679,480,839,11.754081196581197,30.688011313535423,9.428571428571429,21.96
0.3679,640,866,16.593376900876898,31.13447857345944,14.36,23.916666666666668
0.3679,706,813,16.43464652126476,30.12184827246664,17.708333333333332,20.346153846153847
0.3679,476,832,20.452930402930402,31.08241374334174,8.818181818181818,20.923076923076923
0.3679,413,824,19.188805916305917,29.386489632872905,6.45,20.76923076923077
0.3679,388,833,18.336031746031747,32.02885736519174,5.0,21.64
0.3679,589,845,16.131400249360773,32.32005943456843,14.238095238095237,21.73076923076923
0.3679,601,846,19.087958746426487,31.896102486114973,13.826086956521738,21.615384615384617
0.3679,472,829,19.279195632798572,29.906816885928357,9.285714285714286,21.48
0.3679,403,836,23.47758241758242,32.05176694118398,7.0588235294117645,21.96
0.3679,410,791,14.784618029029792,32.602054465666086,8.25,21.0
0.3889,714,830,13.606114245081836,32.14227666676426,18.695652173913043,21.2
0.3889,409,838,17.326197110423116,31.19009729159729,7.222222222222222,21.72
0.3889,687,818,13.119667209784998,31.62302487523519,16.791666666666668,21.08
0.3889,453,825,15.169975490196077,31.072757869560633,8.947368421052632,21.16
0.3889,650,828,13.754950299399416,33.35188115855878,15.73913043478261,21.03846153846154
0.3889,380,861,26.012142857142855,31.591833715971017,5.368421052631579,21.76923076923077
0.3889,348,823,44.762499999999996,33.24841953942244,4.176470588235294,21.44
0.3889,453,834,14.92236156000862,32.86718881847868,8.238095238095237,21.88
0.3889,754,846,13.385750791722149,31.026587568939835,19.541666666666668,21.653846153846153
