i_init,infec_list_FB,infec_list_BA,early_deg_FB,early_deg_BA,speed_list_FB,speed_list_BA
0.0626,481,854,21.278621933621935,31.745749469828418,9.35,22.16
0.0626,715,869,13.114025186699607,31.221149364114194,17.24,21.692307692307693
0.0626,499,842,22.673655788655786,32.183770231305125,9.5,21.92
0.0626,423,861,20.038690476190474,30.437522450833683,6.5,21.692307692307693
0.0626,618,845,16.894170659491866,30.49674971360439,15.523809523809524,22.0
0.0626,441,846,9.807573529411764,30.808799345029477,8.647058823529411,21.46153846153846
0.0626,458,819,14.414978632478633,33.7731803058053,9.5,20.8
0.0626,369,824,14.078467643467643,31.337378166734872,6.75,21.583333333333332
0.0626,493,845,17.53226937536148,31.921412854511807,10.1,22.25
0.0626,361,838,22.004871794871796,33.85805775282071,4.166666666666667,21.153846153846153
0.0626,417,855,12.684502164502165,31.788643319639288,6.45,21.384615384615383
0.0626,454,831,12.305446799577236,31.240814951025907,8.421052631578947,21.16
0.0732,747,862,13.657755901515491,31.995104699276816,16.52,21.583333333333332
0.0732,546,912,18.83421470342523,30.78497925669518,10.095238095238095,22.56
0.0732,529,894,14.755418857005065,33.24025366954207,9.380952380952381,22.2
0.0732,468,871,8.53588916931022,31.773293763843917,7.157894736842105,21.4
0.0732,675,848,19.510418258212376,31.48636290267556,15.318181818181818,20.24
0.0732,602,863,12.427194276311923,31.482418882343694,11.208333333333334,20.76
0.0732,552,827,18.876704545454547,30.836426246751103,10.523809523809524,19.36
0.0732,468,879,24.78194444444444,31.10667571876874,6.85,20.846153846153847
0.0732,669,891,20.688624346368332,31.135112572270764,15.333333333333334,22.12
0.0732,408,867,18.916071428571428,30.225745148820863,4.388888888888889,21.16
0.0732,581,879,13.72179292365227,30.702687637549538,11.714285714285714,20.96153846153846
0.0732,441,882,16.126380286380286,30.789006809444373,6.222222222222222,21.52
0.0732,461,902,12.316709956709957,32.08392569199634,6.285714285714286,21.46153846153846
0.0732,640,886,23.173090097037466,31.085356086442083,13.130434782608695,21.03846153846154
0.0732,536,888,19.892820512820514,32.69280758498189,9.454545454545455,21.76
0.0732,503,934,12.13088383838384,31.575185506341427,8.6,23.68
0.0732,395,909,14.781773226773225,31.162168629614417,5.909090909090909,21.76923076923077
0.0732,761,879,18.247531898656902,32.77235068138445,17.541666666666668,21.03846153846154
0.0732,552,867,16.79411186036186,32.0951779423997,10.571428571428571,20.307692307692307
0.0732,672,874,18.023700748964494,31.528106754250917,14.391304347826088,21.16
0.0837,448,898,11.44199494949495,30.17243037681273,5.5,19.96153846153846
0.0837,666,917,20.690267043546083,32.21726747313795,12.0,21.24
0.0837,640,911,20.841819885522447,30.637406557059172,11.954545454545455,20.84
0.0837,589,883,18.676349206349208,30.878609488609488,9.818181818181818,19.88
0.0837,766,929,11.538798701298703,31.913708217383498,16.82608695652174,21.8
0.0837,718,890,24.992345635308432,29.98036546786547,14.869565217391305,20.36
0.0837,579,900,17.18218421249112,30.43031348017062,9.363636363636363,19.96153846153846
0.0837,748,905,12.37223661117082,30.303483065671344,15.782608695652174,20.88
0.0837,517,912,12.407644022644023,30.180701797775775,8.055555555555555,21.04
0.0837,478,900,9.048287823287824,31.071690252745338,5.473684210526316,20.6
0.0837,562,943,16.006071428571428,30.239595416256073,9.25,21.46153846153846
0.0837,451,910,9.538888888888888,31.974670467185756,6.0,20.5
0.0837,525,904,16.445737946264263,29.962644155279612,7.894736842105263,20.0
0.0837,695,894,19.89730769230769,31.24041576349702,13.208333333333334,19.73076923076923
0.0837,493,888,18.569642857142856,31.34378849819543,5.9,20.2
0.0837,502,946,13.53198752422403,30.29582956790274,7.470588235294118,21.46153846153846
0.0837,674,896,19.13238660599806,31.940308207884236,13.409090909090908,19.846153846153847
0.0837,701,891,21.306612592086275,31.595625347973844,13.5,19.653846153846153
0.0837,772,928,13.416905066107853,31.424455898586338,17.59090909090909,20.807692307692307
0.0837,533,931,10.216994002729296,31.01796409935863,8.05,21.32
0.0942,556,943,12.143333333333333,31.30101177512747,8.176470588235293,19.96153846153846
0.0942,828,939,17.26706481335429,32.37760618314279,16.916666666666668,20.84
0.0942,766,957,15.979617434852731,31.090969990546768,15.590909090909092,21.916666666666668
0.0942,542,955,17.819033189033192,32.46201544751545,6.7368421052631575,20.92
0.0942,522,953,11.404382284382283,30.06339201224308,6.352941176470588,21.08
0.0942,596,943,13.413105006105004,30.36163467736143,8.0,20.68
0.0942,722,978,23.773999580035387,33.10033983419628,14.9,22.04
0.0942,697,954,14.239679326521431,30.839060654004392,14.368421052631579,19.59259259259259
0.0942,832,939,12.953335850538213,32.2131152039666,18.727272727272727,20.76
0.0942,732,973,15.379503452306654,31.919377257599386,12.791666666666666,21.115384615384617
0.0942,559,955,18.8308658008658,30.627601127737,8.055555555555555,20.076923076923077
0.0942,519,952,11.325873015873015,30.23014437730339,5.25,20.96
0.0942,836,909,15.31864297278274,29.478109051836668,16.84,18.884615384615383
0.0942,894,973,13.570250023931091,31.989622297672913,18.48,21.84
0.0942,539,947,13.300995670995672,30.0606052831338,6.25,20.6
0.0942,806,968,15.04443287482986,30.773863934275834,16.125,20.96153846153846
0.0942,500,933,6.472525252525253,32.77316583936183,5.375,20.0
0.0942,514,966,12.431794871794875,30.925238176078512,6.1875,22.375
0.0942,512,942,9.147849927849927,31.732344760678114,6.266666666666667,20.56
0.0942,842,962,19.685851613298983,31.397216360211793,16.192307692307693,20.576923076923077
0.1047,549,1006,28.96333333333334,31.92120536720435,4.777777777777778,21.4
0.1047,818,977,18.81091464895813,30.656773008911166,14.75,20.36
0.1047,886,987,15.003582937511629,32.280889829194436,16.26923076923077,20.76
0.1047,524,957,14.608537851037852,30.719549805658062,6.6,19.56
0.1047,832,994,12.021734687322922,30.75078379940482,16.545454545454547,20.153846153846153
0.1047,551,941,24.009999999999998,31.532852373928062,5.166666666666667,19.625
0.1047,748,973,14.50092102643733,30.150576426286115,13.045454545454545,19.692307692307693
0.1047,825,946,12.620819984000274,32.20571179176242,15.826086956521738,19.16
0.1047,747,981,16.925535673476848,30.575362776525555,12.521739130434783,20.32
0.1047,528,947,11.783571428571427,31.898597069597077,5.0,18.53846153846154
0.1047,810,918,10.318477962308053,30.709100299921268,15.26086956521739,17.653846153846153
0.1047,538,973,23.506212121212123,29.670645173453998,4.647058823529412,21.166666666666668
0.1047,546,989,9.754696969696969,32.04985935085366,7.416666666666667,20.92
0.1047,512,966,14.81952380952381,33.18495528584937,3.9285714285714284,20.04
0.1047,520,968,10.750000000000002,30.502463765809352,5.083333333333333,20.0
0.1047,549,984,13.102619047619049,30.97540990923622,5.235294117647059,20.0
0.1047,807,980,13.3686560446964,31.233318316395383,15.5,20.52
0.1047,578,1005,11.324722222222222,30.888493103802922,5.857142857142857,21.4
0.1047,797,951,22.479209766841347,32.721506695222445,13.833333333333334,19.916666666666668
0.1047,840,990,16.548378043579284,31.323269080006774,16.130434782608695,20.4
0.1153,783,1011,19.26694527694528,32.01217320278163,12.636363636363637,19.26923076923077
0.1153,905,1026,14.477008797123123,30.870857985202576,17.130434782608695,20.8
0.1153,878,998,12.422487949531293,31.67713969537736,16.08695652173913,18.923076923076923
0.1153,555,997,7.034999999999999,31.31447732814873,4.5,19.04
0.1153,758,1044,17.617455436720142,31.577901498480582,11.952380952380953,21.16
0.1153,785,1005,19.421278796739323,32.2112884792431,13.380952380952381,20.583333333333332
0.1153,792,1002,19.911603327228327,30.529961174509232,12.73913043478261,19.84
0.1153,768,974,17.109291288412088,30.834422394400832,11.521739130434783,18.24
0.1153,594,975,22.124999999999996,32.5083274495231,4.5,17.807692307692307
0.1153,584,1000,14.165317460317459,30.319461820960264,4.25,19.36
0.1153,696,1039,15.643187759952465,29.960779220779223,8.863636363636363,20.384615384615383
0.1153,574,981,12.932142857142859,30.166592536372853,4.5625,18.23076923076923
0.1153,599,1019,17.025,29.66319810834928,4.590909090909091,19.615384615384617
0.1153,576,1016,25.85857142857143,32.499424467623946,3.85,20.36
0.1153,784,985,20.612131123090872,33.19132278973295,12.681818181818182,19.08
0.1153,732,1017,12.045617222574633,31.005451674594894,11.35,19.653846153846153
0.1153,923,972,12.648091307897081,31.22948520852514,17.416666666666668,18.56
0.1153,796,989,19.566164852499362,31.406174650053856,13.318181818181818,20.0
0.1153,602,977,17.34125541125541,31.079927640599713,5.882352941176471,19.25
0.1153,562,979,9.622222222222224,31.30219391587473,3.5555555555555554,18.6
0.1258,879,1050,13.371308220177388,30.668417377800996,14.954545454545455,19.307692307692307
0.1258,624,1071,9.601465201465201,30.842078354405043,6.076923076923077,20.68
0.1258,919,1046,23.448064425628367,31.603764520503653,16.17391304347826,19.68
0.1258,820,1026,17.72037775949541,31.483761544011543,11.869565217391305,17.884615384615383
0.1258,930,1017,9.96422639850044,31.574540242377545,16.041666666666668,18.64
0.1258,920,1045,9.675999861483055,30.024137820150106,15.541666666666666,19.8
0.1258,814,1006,20.02489554992651,31.520895621359557,12.380952380952381,18.2
0.1258,795,1020,19.490478284088596,31.08260421469937,11.363636363636363,18.384615384615383
0.1258,948,1015,11.09873545943304,31.969296645383604,15.72,18.72
0.1258,609,996,13.123809523809523,30.89225754084625,4.1875,17.84
0.1258,907,1009,18.184353283541675,31.045574982227617,16.09090909090909,18.36
0.1258,1201,1075,12.875337146890292,29.22994835192761,25.92,19.923076923076923
0.1258,1019,1029,20.084553944618598,30.561453248844554,18.64,18.53846153846154
0.1258,907,1052,12.462497705978944,30.57779092022277,14.24,19.96
0.1258,654,1037,16.819743589743588,31.219083676029943,5.65,20.291666666666668
0.1258,640,1031,26.97083333333333,30.053841146390646,4.95,19.2
0.1258,628,1085,13.20840909090909,30.628878930368295,5.6,21.44
0.1258,791,1026,18.865958571834533,31.19275583106228,11.714285714285714,18.8
0.1258,752,1038,15.559054517177367,30.938115832545428,11.0,19.16
0.1258,937,1037,22.904786049648486,30.556552588870563,16.782608695652176,18.576923076923077
0.1363,869,1047,16.52322314630674,30.013472431216645,12.818181818181818,17.84
0.1363,1130,1061,13.350698827019254,32.47808572846937,22.291666666666668,18.48
0.1363,874,1058,23.460966479173003,30.566321637083952,12.304347826086957,18.72
0.1363,667,1090,29.8025,31.075725969345786,4.2105263157894735,19.84
0.1363,800,1090,20.31097545428428,29.004240151188686,9.681818181818182,19.84
0.1363,684,1065,19.444137806637805,31.531004953268383,5.444444444444445,19.04
0.1363,855,1085,16.255766831208003,32.409720544322674,12.136363636363637,19.36
0.1363,847,1054,17.739899024945732,30.10840247715248,12.19047619047619,18.64
0.1363,1083,1055,16.00730721737144,31.14012560902479,19.68,19.125
0.1363,1058,1121,22.372233101010412,31.153617805335852,19.208333333333332,21.08
0.1363,958,1066,10.315032736677475,30.834868107324034,15.782608695652174,18.72
0.1363,842,1064,17.995528175384983,29.141840627305395,12.285714285714286,18.56
0.1363,846,1063,22.112364105062316,31.07788325217395,11.772727272727273,19.08
0.1363,636,1053,9.835238095238095,30.467094831112018,5.0,17.96
0.1363,858,1066,22.560411324786322,32.12895132645132,12.5,19.458333333333332
0.1363,825,1060,16.727959595959597,31.891202732520174,10.636363636363637,18.64
0.1363,936,1057,12.607780461254146,29.60935135516657,15.26086956521739,17.692307692307693
0.1363,924,1058,15.697911858256688,31.07207226466099,14.130434782608695,18.48
0.1363,678,1047,18.118492063492063,30.28848909296702,4.55,18.28
0.1363,847,1060,19.237709045340623,32.34992097992098,11.727272727272727,18.076923076923077
0.1468,655,1083,7.548333333333334,30.822644350928293,4.6,18.04
0.1468,1023,1112,14.256249580249579,31.208057493231404,15.56,18.96
0.1468,880,1083,17.325233703494572,31.58766506638217,11.136363636363637,17.72
0.1468,953,1093,12.92945354730521,31.19319635691152,13.333333333333334,18.08
0.1468,1073,1112,17.92976225310021,29.3487659658491,17.84,18.423076923076923
0.1468,995,1091,16.01268161277969,30.342989808134995,14.64,18.08
0.1468,964,1085,16.9407894152631,32.12870171433101,13.04,17.72
0.1468,993,1100,11.852286793666106,30.85758344210068,14.24,18.4
0.1468,951,1082,18.655963687442018,30.990962441084513,13.782608695652174,18.0
0.1468,950,1111,21.02449039264829,31.035080328559197,13.125,18.96
0.1468,1011,1100,11.916878306878306,32.70087157940099,15.791666666666666,18.916666666666668
0.1468,1023,1061,15.368332220368833,32.040818648255716,16.041666666666668,16.68
0.1468,1061,1122,11.312120180011803,29.818231588327325,17.458333333333332,19.48
0.1468,1112,1111,12.612704807719327,31.030522771575402,20.083333333333332,18.2
0.1468,967,1107,10.54889507705288,30.998938031352896,13.625,18.72
0.1468,1010,1121,17.501487105486852,30.58767403094989,16.304347826086957,19.24
0.1468,1098,1107,13.727571430416699,29.988935905550345,17.846153846153847,18.84
0.1468,1113,1116,12.139635293064567,30.31563045156396,19.833333333333332,20.0
0.1468,1107,1122,21.391634819811568,29.469635726147022,18.44,19.64
0.1468,682,1135,18.44974358974359,29.907575552687113,3.9285714285714284,20.0
0.1574,1047,1113,12.117223334490777,31.59823393255927,15.416666666666666,17.36
0.1574,725,1110,19.429166666666667,30.489247256048635,3.0588235294117645,17.48
0.1574,904,1116,16.84219444444444,29.74850671923189,9.666666666666666,18.125
0.1574,901,1135,24.470478609625665,29.639265873015876,10.454545454545455,17.576923076923077
0.1574,973,1159,16.367728981544772,31.16645531488457,11.653846153846153,19.04
0.1574,1043,1129,16.581720332041538,29.811148997201627,15.869565217391305,17.8
0.1574,992,1149,16.171995115995113,30.434325446910815,14.043478260869565,18.76
0.1574,915,1138,19.166464836333255,30.21054894179894,10.818181818181818,18.32
0.1574,905,1137,24.21821151071151,29.78834176866631,9.791666666666666,18.36
0.1574,703,1125,15.963333333333333,30.483761243829754,3.0,18.08
0.1574,1033,1115,11.206680680957247,29.139359717085245,15.173913043478262,17.52
0.1574,711,1156,15.020238095238096,33.241656161372035,3.25,19.08
0.1574,919,1134,22.59696692054748,30.259725871829318,10.909090909090908,18.16
0.1574,924,1107,17.85365858069183,30.25634707659924,11.0,16.88
0.1574,1073,1128,12.629386179452979,29.723615100613404,15.76,17.46153846153846
0.1574,911,1130,25.793100649350652,29.79764700899517,11.238095238095237,18.875
0.1574,939,1132,18.667798987411057,31.211741759838134,13.1,18.2
0.1574,829,1139,28.487350427350425,29.8347340753467,6.782608695652174,18.52
0.1574,841,1133,13.475587606837607,31.418717563206723,8.6,18.16
0.1574,895,1116,21.7236442335527,30.53005294302472,10.80952380952381,17.52
0.1679,960,1147,20.37947934418522,30.62206827568457,10.954545454545455,17.708333333333332
0.1679,1046,1134,12.663700617454149,29.737733595759728,14.173913043478262,16.68
0.1679,929,1188,18.484946311858074,30.225948694710144,10.5,19.25
0.1679,1077,1175,14.049327334109941,32.419604914134716,14.958333333333334,18.16
0.1679,1047,1169,19.776033041033042,30.099386019659853,13.666666666666666,17.76
0.1679,913,1154,10.438032581453633,31.67707026497528,9.9,17.08
0.1679,947,1194,18.951601176601176,30.896081259897954,10.130434782608695,18.52
0.1679,769,1143,30.67619047619048,30.292815376150457,3.9285714285714284,16.92
0.1679,868,1159,20.533015873015874,29.545668819914177,7.045454545454546,17.68
0.1679,939,1187,22.427412850307586,30.102044244751085,10.428571428571429,18.56
0.1679,1049,1178,11.116019245251442,31.199431337404047,15.0,19.0
0.1679,1044,1135,10.651779146779147,33.50380960792726,14.08695652173913,16.192307692307693
0.1679,1214,1170,18.45022900776933,29.504737424099254,20.583333333333332,17.8
0.1679,929,1171,21.851570910973084,31.658338151948364,9.772727272727273,16.846153846153847
0.1679,938,1185,14.306965391239586,30.60022925367777,10.619047619047619,18.115384615384617
0.1679,1011,1152,13.855368345969865,30.231625188536952,13.409090909090908,17.4
0.1679,790,1156,19.80166666666667,31.54208360930579,4.5625,18.041666666666668
0.1679,899,1155,18.585977910977913,30.468518879353518,8.318181818181818,17.36
0.1679,1074,1183,14.474726999847642,31.362284019221352,15.478260869565217,18.36
0.1679,961,1147,13.570694664812311,31.438711123732126,10.727272727272727,17.2
0.1784,1139,1207,16.192634313207243,32.21084487641602,16.52173913043478,17.76
0.1784,1038,1197,15.873454659375714,30.859562269146306,12.590909090909092,18.608695652173914
0.1784,1105,1160,13.882530760363954,29.81929733210318,14.5,15.88
0.1784,942,1186,17.809143356643354,32.04844619231737,9.842105263157896,17.5
0.1784,1100,1181,16.16774019655145,30.527732758620687,14.478260869565217,17.291666666666668
0.1784,1210,1209,14.145469066374238,30.19995674363733,17.92,17.72
0.1784,1149,1207,16.16675728730332,30.98493298731075,16.82608695652174,18.458333333333332
0.1784,1041,1209,21.19209109110537,29.43630015846706,12.391304347826088,18.458333333333332
0.1784,1178,1212,17.071822854197244,29.303615591219142,16.64,17.307692307692307
0.1784,1239,1209,15.149389513775807,31.587869984320378,19.2,17.84
0.1784,1306,1169,16.75967517687926,30.102965198417145,21.84,17.125
0.1784,1006,1208,23.448885057471266,30.290178825803828,11.952380952380953,17.8
0.1784,1133,1206,11.175001646091161,31.247697833372797,16.217391304347824,17.72
0.1784,1109,1193,11.515908435352506,30.511278200700797,14.25,17.416666666666668
0.1784,1035,1255,16.25161149367974,32.35104395604396,12.772727272727273,19.64
0.1784,1125,1216,14.535091169795118,29.24412586559089,15.956521739130435,18.24
0.1784,869,1174,14.732359307359308,30.846897082504494,7.6,16.2
0.1784,1040,1198,16.08768006187361,29.151725341651815,12.130434782608695,16.73076923076923
0.1784,985,1178,21.341018893387314,31.653975367067478,9.565217391304348,16.72
0.1784,1169,1199,15.922434145872629,29.925821992211517,17.125,17.36
0.1889,1304,1240,16.127527863436253,30.015689285426127,19.8,18.041666666666668
0.1889,1041,1239,20.201243315508023,30.846676448551456,10.521739130434783,17.0
0.1889,1161,1247,16.215870091896406,30.12784143960614,15.590909090909092,17.6
0.1889,993,1243,14.754885157841812,31.15179126626895,10.263157894736842,18.083333333333332
0.1889,946,1266,33.33246031746032,30.868646233541234,7.0,18.48
0.1889,1265,1237,14.562559989481297,31.266879542026594,20.454545454545453,17.48
0.1889,1306,1232,13.475607186136742,29.463904425467895,20.583333333333332,16.23076923076923
0.1889,1162,1224,14.22405353633295,32.040975569850254,15.125,17.0
0.1889,1261,1230,13.0624012683973,30.430356235268,19.695652173913043,17.375
0.1889,1352,1186,14.160495700324969,31.64234049967746,21.6,15.75
0.1889,1265,1262,13.964641210462256,30.04811356683565,18.36,18.28
0.1889,1001,1199,32.90148629148629,32.18408151291433,8.291666666666666,15.8
0.1889,1057,1243,11.03060162060162,29.89442289415346,10.91304347826087,18.956521739130434
0.1889,914,1221,14.814212454212452,30.14237769847324,5.947368421052632,16.64
0.1889,1256,1239,15.283901035725506,31.229970473970475,17.8,16.96
0.1889,1217,1243,15.028814433760255,29.969127271136983,16.32,17.52
0.1889,1089,1216,17.512652031827223,29.33199188580237,12.818181818181818,16.12
0.1889,1094,1205,22.003607986071476,31.119154592207224,12.782608695652174,16.04
0.1889,1251,1205,15.916066336409585,29.679610774846072,17.92,16.16
0.1889,1092,1241,16.461836170776472,30.845137640547858,12.25,18.083333333333332
0.1995,1487,1232,13.585302105501489,30.313365972596916,26.5,16.125
0.1995,1183,1265,10.00555321490104,30.996730472657525,14.041666666666666,16.44
0.1995,1307,1221,19.44569832716971,32.1809081633375,18.36,16.217391304347824
0.1995,1224,1265,11.95918547118547,30.221944987852915,15.08,17.541666666666668
0.1995,1273,1259,17.34270174436591,30.55337206972551,17.875,16.16
0.1995,1025,1265,15.611385281385282,30.338116828468493,8.043478260869565,16.72
0.1995,1228,1268,14.13303067439097,29.47508171051515,15.833333333333334,16.46153846153846
0.1995,1175,1259,14.412611492795316,30.94183094238996,14.391304347826088,16.64
0.1995,1334,1304,13.615329865531603,30.308853287259826,20.0,18.4
